dataset_data_id,dataset_data_title,dataset_data_id_refer,dataset_data_subtitle1,dataset_data_subtitle2,dataset_data_subtitle3,dataset_data_subtitle4,main
5707,"ต. โนนกุง อ. ตระการพืชผล จ. อุบลราชธานี 34130",152,"\N","\N","\N","\N","\N"
5708,"ต. หนองปลาปาก อ. ศรีเชียงใหม่ จ. หนองคาย 43130",152,"\N","\N","\N","\N","\N"
5709,"ต. หนองตากยา อ. ท่าม่วง จ. กาญจนบุรี 71110",152,"\N","\N","\N","\N","\N"
5710,"ต. ท่าขึ้น อ. ท่าศาลา จ. นครศรีธรรมราช 80160",152,"\N","\N","\N","\N","\N"
5711,"ต. นบปริง อ. เมืองพังงา จ. พังงา 82000",152,"\N","\N","\N","\N","\N"
5712,"ต. นาแสง อ. ศรีวิไล จ. บึงกาฬ 38210",152,"\N","\N","\N","\N","\N"
5713,"ต. คลองหนึ่ง อ. คลองหลวง จ. ปทุมธานี 12120",152,"\N","\N","\N","\N","\N"
5714,"ต. ทรัพย์ไพวัลย์ อ. เอราวัณ จ. เลย 42220",152,"\N","\N","\N","\N","\N"
5715,"ต. สันมะเค็ด อ. พาน จ. เชียงราย 57120",152,"\N","\N","\N","\N","\N"
5716,"ต. ดินจี่ อ. คำม่วง จ. กาฬสินธุ์ 46180",152,"\N","\N","\N","\N","\N"
5717,"ต. วังใหญ่ อ. วิเชียรบุรี จ. เพชรบูรณ์ 67180",152,"\N","\N","\N","\N","\N"
5718,"ต. ธารคีรี อ. สะบ้าย้อย จ. สงขลา 90210",152,"\N","\N","\N","\N","\N"
5719,"ต. กระเบื้องนอก อ. เมืองยาง จ. นครราชสีมา 30270",152,"\N","\N","\N","\N","\N"
5720,"ต. แม่จัน อ. แม่จัน จ. เชียงราย 57110",152,"\N","\N","\N","\N","\N"
5721,"ต. กระเบื้อง อ. ชุมพลบุรี จ. สุรินทร์ 32190",152,"\N","\N","\N","\N","\N"
5722,"ต. พันท้ายนรสิงห์ อ. เมืองสมุทรสาคร จ. สมุทรสาคร 74000",152,"\N","\N","\N","\N","\N"
5723,"ต. คลองเมือง อ. จักราช จ. นครราชสีมา 30230",152,"\N","\N","\N","\N","\N"
5724,"ต. บึง อ. ศรีราชา จ. ชลบุรี 20230",152,"\N","\N","\N","\N","\N"
5725,"ต. บ้านแท่น อ. บ้านแท่น จ. ชัยภูมิ 36190",152,"\N","\N","\N","\N","\N"
5726,"ต. เขาน้อย อ. ปราณบุรี จ. ประจวบคีรีขันธ์ 77120",152,"\N","\N","\N","\N","\N"
5727,"ต. เขาน้อย อ. ปราณบุรี จ. ประจวบคีรีขันธ์ 77160",152,"\N","\N","\N","\N","\N"
5728,"ต. ไร่น้อย อ. เมืองอุบลราชธานี จ. อุบลราชธานี 34000",152,"\N","\N","\N","\N","\N"
5729,"ต. หน้าพระลาน อ. เฉลิมพระเกียรติ จ. สระบุรี 18240",152,"\N","\N","\N","\N","\N"
5730,"ต. สูงเนิน อ. สูงเนิน จ. นครราชสีมา 30170",152,"\N","\N","\N","\N","\N"
5731,"ต. นานกกก อ. ลับแล จ. อุตรดิตถ์ 53130",152,"\N","\N","\N","\N","\N"
5732,"ต. หนองหว้า อ. กุมภวาปี จ. อุดรธานี 41110",152,"\N","\N","\N","\N","\N"
5733,"ต. หินเหล็กไฟ อ. คูเมือง จ. บุรีรัมย์ 31190",152,"\N","\N","\N","\N","\N"
5734,"ต. นาเตย อ. ท้ายเหมือง จ. พังงา 82120",152,"\N","\N","\N","\N","\N"
5735,"ต. น้ำพุ อ. เมืองราชบุรี จ. ราชบุรี 70000",152,"\N","\N","\N","\N","\N"
5736,"ต. เขาสมิง อ. เขาสมิง จ. ตราด 23130",152,"\N","\N","\N","\N","\N"
5737,"ต. ทางเกวียน อ. แกลง จ. ระยอง 21110",152,"\N","\N","\N","\N","\N"
5738,"ต. หัวทุ่ง อ. ลอง จ. แพร่ 54150",152,"\N","\N","\N","\N","\N"
5739,"ต. บก อ. โนนคูณ จ. ศรีสะเกษ 33250",152,"\N","\N","\N","\N","\N"
5740,"ต. โคกสะอาด อ. ภูเขียว จ. ชัยภูมิ 36110",152,"\N","\N","\N","\N","\N"
5741,"ต. ท่าบุญมี อ. เกาะจันทร์ จ. ชลบุรี 20240",152,"\N","\N","\N","\N","\N"
5742,"ต. แชแล อ. กุมภวาปี จ. อุดรธานี 41110",152,"\N","\N","\N","\N","\N"
5743,"ต. หนองใหญ่ อ. หนองกุงศรี จ. กาฬสินธุ์ 46220",152,"\N","\N","\N","\N","\N"
5744,"ต. ห้วยตึ๊กชู อ. ภูสิงห์ จ. ศรีสะเกษ 33140",152,"\N","\N","\N","\N","\N"
5745,"ต. บาโร๊ะ อ. ยะหา จ. ยะลา 95120",152,"\N","\N","\N","\N","\N"
5746,"ต. วังทอง อ. เมืองกำแพงเพชร จ. กำแพงเพชร 62000",152,"\N","\N","\N","\N","\N"
5747,"ต. ถาวรวัฒนา อ. ทรายทองวัฒนา จ. กำแพงเพชร 62190",152,"\N","\N","\N","\N","\N"
5748,"ต. น้ำก่ำ อ. ธาตุพนม จ. นครพนม 48110",152,"\N","\N","\N","\N","\N"
5749,"ต. จอมจันทร์ อ. เวียงสา จ. น่าน 55110",152,"\N","\N","\N","\N","\N"
5750,"ต. วัดประดู่ อ. เมืองสุราษฎร์ธานี จ. สุราษฎร์ธานี 84000",152,"\N","\N","\N","\N","\N"
5751,"ต. บาเจาะ อ. บันนังสตา จ. ยะลา 95130",152,"\N","\N","\N","\N","\N"
5752,"ต. กุดชมภู อ. พิบูลมังสาหาร จ. อุบลราชธานี 34110",152,"\N","\N","\N","\N","\N"
5753,"ต. ก่อเอ้ อ. เขื่องใน จ. อุบลราชธานี 34150",152,"\N","\N","\N","\N","\N"
5754,"ต. หนองยายโต๊ะ อ. ชัยบาดาล จ. ลพบุรี 15130",152,"\N","\N","\N","\N","\N"
5755,"ต. จอมพระ อ. ท่าวังผา จ. น่าน 55140",152,"\N","\N","\N","\N","\N"
5756,"ต. เขามีเกียรติ อ. สะเดา จ. สงขลา 90170",152,"\N","\N","\N","\N","\N"
5757,"ต. บัวงาม อ. บุณฑริก จ. อุบลราชธานี 34230",152,"\N","\N","\N","\N","\N"
5758,"ต. นิคมพัฒนา อ. โนนสัง จ. หนองบัวลำภู 39140",152,"\N","\N","\N","\N","\N"
5759,"ต. เทพกระษัตรี อ. ถลาง จ. ภูเก็ต 83110",152,"\N","\N","\N","\N","\N"
5760,"ต. บ้านขาว อ. ระโนด จ. สงขลา 90140",152,"\N","\N","\N","\N","\N"
5761,"ต. ตะพง อ. เมืองระยอง จ. ระยอง 21000",152,"\N","\N","\N","\N","\N"
5762,"ต. พนมเศษ อ. ท่าตะโก จ. นครสวรรค์ 60160",152,"\N","\N","\N","\N","\N"
5763,"ต. ไม้กลอน อ. พนา จ. อำนาจเจริญ 37180",152,"\N","\N","\N","\N","\N"
5764,"ต. สันโค้ง อ. ดอกคำใต้ จ. พะเยา 56120",152,"\N","\N","\N","\N","\N"
5765,"ต. ตาจั่น อ. คง จ. นครราชสีมา 30260",152,"\N","\N","\N","\N","\N"
5766,"ต. พลสงคราม อ. โนนสูง จ. นครราชสีมา 30160",152,"\N","\N","\N","\N","\N"
5767,"ต. สามง่าม อ. สามง่าม จ. พิจิตร 66140",152,"\N","\N","\N","\N","\N"
5768,"ต. นนทรี อ. กบินทร์บุรี จ. ปราจีนบุรี 25110",152,"\N","\N","\N","\N","\N"
5769,"ต. โสกแสง อ. นาจะหลวย จ. อุบลราชธานี 34280",152,"\N","\N","\N","\N","\N"
5770,"ต. หนองเมือง อ. บ้านหมี่ จ. ลพบุรี 15110",152,"\N","\N","\N","\N","\N"
5771,"ต. แวงน่าง อ. เมืองมหาสารคาม จ. มหาสารคาม 44000",152,"\N","\N","\N","\N","\N"
5772,"ต. บ้านถ่อน อ. สว่างแดนดิน จ. สกลนคร 47110",152,"\N","\N","\N","\N","\N"
5773,"ต. สามัคคี อ. เลิงนกทา จ. ยโสธร 35120",152,"\N","\N","\N","\N","\N"
5774,"ต. ป่ากุมเกาะ อ. สวรรคโลก จ. สุโขทัย 64110",152,"\N","\N","\N","\N","\N"
5775,"ต. กุดแห่ อ. เลิงนกทา จ. ยโสธร 35120",152,"\N","\N","\N","\N","\N"
5776,"ต. แก้วแสน อ. นาบอน จ. นครศรีธรรมราช 80220",152,"\N","\N","\N","\N","\N"
5777,"ต. น้ำคำ อ. เมืองศรีสะเกษ จ. ศรีสะเกษ 33000",152,"\N","\N","\N","\N","\N"
5778,"ต. บ้านปิน อ. ดอกคำใต้ จ. พะเยา 56120",152,"\N","\N","\N","\N","\N"
5779,"ต. เขากวางทอง อ. หนองฉาง จ. อุทัยธานี 61110",152,"\N","\N","\N","\N","\N"
5780,"ต. หัวสำโรง อ. แปลงยาว จ. ฉะเชิงเทรา 24190",152,"\N","\N","\N","\N","\N"
5781,"ต. ทุ่งยาว อ. ปะเหลียน จ. ตรัง 92180",152,"\N","\N","\N","\N","\N"
5782,"ต. ท่าฉนวน อ. กงไกรลาศ จ. สุโขทัย 64170",152,"\N","\N","\N","\N","\N"
5783,"ต. หนองสามวัง อ. หนองเสือ จ. ปทุมธานี 12170",152,"\N","\N","\N","\N","\N"
5784,"ต. หนองแปน อ. มัญจาคีรี จ. ขอนแก่น 40160",152,"\N","\N","\N","\N","\N"
5785,"ต. ซากอ อ. ศรีสาคร จ. นราธิวาส 96210",152,"\N","\N","\N","\N","\N"
5786,"ต. หนองเหล็ก อ. ศีขรภูมิ จ. สุรินทร์ 32110",152,"\N","\N","\N","\N","\N"
5787,"ต. วังเย็น อ. แปลงยาว จ. ฉะเชิงเทรา 24190",152,"\N","\N","\N","\N","\N"
5788,"ต. ไผ่ล้อม อ. ลับแล จ. อุตรดิตถ์ 53210",152,"\N","\N","\N","\N","\N"
5789,"ต. โคกล่าม อ. ลำปลายมาศ จ. บุรีรัมย์ 31130",152,"\N","\N","\N","\N","\N"
5790,"ต. โคกสำราญ อ. บ้านแฮด จ. ขอนแก่น 40110",152,"\N","\N","\N","\N","\N"
5791,"ต. จานใหญ่ อ. กันทรลักษ์ จ. ศรีสะเกษ 33110",152,"\N","\N","\N","\N","\N"
5792,"ต. มะรือโบออก อ. เจาะไอร้อง จ. นราธิวาส 96130",152,"\N","\N","\N","\N","\N"
5793,"ต. โนนสุวรรณ อ. โนนสุวรรณ จ. บุรีรัมย์ 31110",152,"\N","\N","\N","\N","\N"
5794,"ต. นิคมสร้างตนเอง อ. พิมาย จ. นครราชสีมา 30110",152,"\N","\N","\N","\N","\N"
5795,"ต. บ้านม่วง อ. สังคม จ. หนองคาย 43160",152,"\N","\N","\N","\N","\N"
5796,"ต. โคกสะอาด อ. ศรีเทพ จ. เพชรบูรณ์ 67170",152,"\N","\N","\N","\N","\N"
5797,"ต. แตล อ. ศีขรภูมิ จ. สุรินทร์ 32110",152,"\N","\N","\N","\N","\N"
5798,"ต. น้ำดิบ อ. ป่าซาง จ. ลำพูน 51120",152,"\N","\N","\N","\N","\N"
5799,"ต. บ้านโคก อ. โคกโพธิ์ไชย จ. ขอนแก่น 40160",152,"\N","\N","\N","\N","\N"
5800,"ต. หนองระเวียง อ. พิมาย จ. นครราชสีมา 30110",152,"\N","\N","\N","\N","\N"
5801,"ต. หัวทะเล อ. บำเหน็จณรงค์ จ. ชัยภูมิ 36220",152,"\N","\N","\N","\N","\N"
5802,"ต. ภูผาหมอก อ. กันทรลักษ์ จ. ศรีสะเกษ 33110",152,"\N","\N","\N","\N","\N"
5803,"ต. ม่วงหวาน อ. น้ำพอง จ. ขอนแก่น 40310",152,"\N","\N","\N","\N","\N"
5804,"ต. ทรายมูล อ. สว่างแดนดิน จ. สกลนคร 47110",152,"\N","\N","\N","\N","\N"
5805,"ต. กุดบง อ. โพนพิสัย จ. หนองคาย 43120",152,"\N","\N","\N","\N","\N"
5806,"ต. เทนมีย์ อ. เมืองสุรินทร์ จ. สุรินทร์ 32000",152,"\N","\N","\N","\N","\N"
5807,"ต. พันเสา อ. บางระกำ จ. พิษณุโลก 65140",152,"\N","\N","\N","\N","\N"
5808,"ต. หนองแวง อ. กุดรัง จ. มหาสารคาม 44130",152,"\N","\N","\N","\N","\N"
5809,"ต. บางสมบูรณ์ อ. องครักษ์ จ. นครนายก 26120",152,"\N","\N","\N","\N","\N"
5810,"ต. สองคอน อ. โพธิ์ไทร จ. อุบลราชธานี 34340",152,"\N","\N","\N","\N","\N"
5811,"ต. บ้านน้อยซุ้มขี้เหล็ก อ. เนินมะปราง จ. พิษณุโลก 65190",152,"\N","\N","\N","\N","\N"
5812,"ต. รัตภูมิ อ. ควนเนียง จ. สงขลา 90220",152,"\N","\N","\N","\N","\N"
5813,"ต. เมืองบางขลัง อ. สวรรคโลก จ. สุโขทัย 64110",152,"\N","\N","\N","\N","\N"
5814,"ต. วังท่าดี อ. หนองไผ่ จ. เพชรบูรณ์ 67140",152,"\N","\N","\N","\N","\N"
5815,"ต. ละหานนา อ. แวงน้อย จ. ขอนแก่น 40230",152,"\N","\N","\N","\N","\N"
5816,"ต. เมืองลีง อ. จอมพระ จ. สุรินทร์ 32180",152,"\N","\N","\N","\N","\N"
5817,"ต. ควร อ. ปง จ. พะเยา 56140",152,"\N","\N","\N","\N","\N"
5818,"ต. บ้านเหล่า อ. เพ็ญ จ. อุดรธานี 41150",152,"\N","\N","\N","\N","\N"
5819,"ต. วังทองแดง อ. เมืองสุโขทัย จ. สุโขทัย 64210",152,"\N","\N","\N","\N","\N"
5820,"ต. ควนชะลิก อ. หัวไทร จ. นครศรีธรรมราช 80170",152,"\N","\N","\N","\N","\N"
5821,"ต. นาดี อ. หนองแสง จ. อุดรธานี 41340",152,"\N","\N","\N","\N","\N"
5822,"ต. สร้างก่อ อ. กุดจับ จ. อุดรธานี 41250",152,"\N","\N","\N","\N","\N"
5823,"ต. กระเบื้องใหญ่ อ. พิมาย จ. นครราชสีมา 30110",152,"\N","\N","\N","\N","\N"
5824,"ต. กกโพธิ์ อ. หนองพอก จ. ร้อยเอ็ด 45210",152,"\N","\N","\N","\N","\N"
5825,"ต. กระสัง อ. กระสัง จ. บุรีรัมย์ 31160",152,"\N","\N","\N","\N","\N"
5826,"ต. ศาลาลาย อ. ชนแดน จ. เพชรบูรณ์ 67150",152,"\N","\N","\N","\N","\N"
5827,"ต. วอแก้ว อ. ห้างฉัตร จ. ลำปาง 52190",152,"\N","\N","\N","\N","\N"
5828,"ต. กระโสม อ. ตะกั่วทุ่ง จ. พังงา 82130",152,"\N","\N","\N","\N","\N"
5829,"ต. กุดกว้าง อ. หนองเรือ จ. ขอนแก่น 40210",152,"\N","\N","\N","\N","\N"
5830,"ต. สร้อยทอง อ. ตาคลี จ. นครสวรรค์ 60210",152,"\N","\N","\N","\N","\N"
5831,"ต. โคกยาง อ. เหนือคลอง จ. กระบี่ 81130",152,"\N","\N","\N","\N","\N"
5832,"ต. คลองยาง อ. เกาะลันตา จ. กระบี่ 81120",152,"\N","\N","\N","\N","\N"
5833,"ต. ดงมะไฟ อ. ทรายมูล จ. ยโสธร 35170",152,"\N","\N","\N","\N","\N"
5834,"ต. สูงเนิน อ. กระสัง จ. บุรีรัมย์ 31160",152,"\N","\N","\N","\N","\N"
5835,"ต. โนนไทย อ. โนนไทย จ. นครราชสีมา 30220",152,"\N","\N","\N","\N","\N"
5836,"ต. หนองมะโมง อ. หนองมะโมง จ. ชัยนาท 17120",152,"\N","\N","\N","\N","\N"
5837,"ต. ลือ อ. ปทุมราชวงศา จ. อำนาจเจริญ 37110",152,"\N","\N","\N","\N","\N"
5838,"ต. ขุนฝาง อ. เมืองอุตรดิตถ์ จ. อุตรดิตถ์ 53000",152,"\N","\N","\N","\N","\N"
5839,"ต. ขัวก่าย อ. วานรนิวาส จ. สกลนคร 47120",152,"\N","\N","\N","\N","\N"
5840,"ต. หนองขมาร อ. คูเมือง จ. บุรีรัมย์ 31190",152,"\N","\N","\N","\N","\N"
5841,"ต. บ้านขาม อ. เมืองหนองบัวลำภู จ. หนองบัวลำภู 39000",152,"\N","\N","\N","\N","\N"
5842,"ต. ป่าแมต อ. เมืองแพร่ จ. แพร่ 54000",152,"\N","\N","\N","\N","\N"
5843,"ต. ท่าช้าง อ. พรหมพิราม จ. พิษณุโลก 65150",152,"\N","\N","\N","\N","\N"
5844,"ต. หนองเข็ง อ. บึงกาฬ จ. บึงกาฬ",152,"\N","\N","\N","\N","\N"
5845,"ต. ทุ่งกระบือ อ. ย่านตาขาว จ. ตรัง 92140",152,"\N","\N","\N","\N","\N"
5846,"ต. หนองขอน อ. เมืองอุบลราชธานี จ. อุบลราชธานี 34000",152,"\N","\N","\N","\N","\N"
5847,"ต. ดอนเกาะกา อ. บางน้ำเปรี้ยว จ. ฉะเชิงเทรา 24170",152,"\N","\N","\N","\N","\N"
5848,"ต. สำโรงพลัน อ. ไพรบึง จ. ศรีสะเกษ 33180",152,"\N","\N","\N","\N","\N"
5849,"ต. บึงนาราง อ. บึงนาราง จ. พิจิตร 66130",152,"\N","\N","\N","\N","\N"
5850,"ต. บ้านแป้น อ. โพนนาแก้ว จ. สกลนคร 47230",152,"\N","\N","\N","\N","\N"
5851,"ต. เมืองเก่า อ. กบินทร์บุรี จ. ปราจีนบุรี 25240",152,"\N","\N","\N","\N","\N"
5852,"ต. เขาไม้แก้ว อ. สิเกา จ. ตรัง 92150",152,"\N","\N","\N","\N","\N"
5853,"ต. แจงงาม อ. หนองหญ้าไซ จ. สุพรรณบุรี 72240",152,"\N","\N","\N","\N","\N"
5854,"ต. เมืองไผ่ อ. หนองกี่ จ. บุรีรัมย์ 31210",152,"\N","\N","\N","\N","\N"
5855,"ต. กำแมด อ. กุดชุม จ. ยโสธร 35140",152,"\N","\N","\N","\N","\N"
5856,"ต. หนองบัวสะอาด อ. บัวใหญ่ จ. นครราชสีมา 30120",152,"\N","\N","\N","\N","\N"
5857,"ต. นิคมน้ำอูน อ. นิคมน้ำอูน จ. สกลนคร 47270",152,"\N","\N","\N","\N","\N"
5858,"ต. ดอนกลาง อ. โกสุมพิสัย จ. มหาสารคาม 44140",152,"\N","\N","\N","\N","\N"
5859,"ต. วังใหม่ อ. นายายอาม จ. จันทบุรี 22170",152,"\N","\N","\N","\N","\N"
5860,"ต. หงาว อ. เทิง จ. เชียงราย 57160",152,"\N","\N","\N","\N","\N"
5861,"ต. ดอนดู่ อ. หนองสองห้อง จ. ขอนแก่น 40190",152,"\N","\N","\N","\N","\N"
5862,"ต. ชีวาน อ. พิมาย จ. นครราชสีมา 30110",152,"\N","\N","\N","\N","\N"
5863,"ต. ต้า อ. ขุนตาล จ. เชียงราย 57340",152,"\N","\N","\N","\N","\N"
5864,"ต. บางสะพาน อ. บางสะพานน้อย จ. ประจวบคีรีขันธ์ 77170",152,"\N","\N","\N","\N","\N"
5865,"ต. หนองหลัก อ. ไชยวาน จ. อุดรธานี 41290",152,"\N","\N","\N","\N","\N"
5866,"ต. บ้านไทร อ. ประโคนชัย จ. บุรีรัมย์ 31140",152,"\N","\N","\N","\N","\N"
5867,"ต. รอบเมือง อ. หนองพอก จ. ร้อยเอ็ด 45210",152,"\N","\N","\N","\N","\N"
5868,"ต. วังหมัน อ. สามเงา จ. ตาก 63130",152,"\N","\N","\N","\N","\N"
5869,"ต. พลูตาหลวง อ. สัตหีบ จ. ชลบุรี 20180",152,"\N","\N","\N","\N","\N"
5870,"ต. บุ่งน้ำเต้า อ. หล่มสัก จ. เพชรบูรณ์ 67110",152,"\N","\N","\N","\N","\N"
5871,"ต. กระแชง อ. กันทรลักษ์ จ. ศรีสะเกษ 33110",152,"\N","\N","\N","\N","\N"
5872,"ต. หนองเต็ง อ. กระสัง จ. บุรีรัมย์ 31160",152,"\N","\N","\N","\N","\N"
5873,"ต. รางหวาย อ. พนมทวน จ. กาญจนบุรี 71170",152,"\N","\N","\N","\N","\N"
5874,"ต. หนองเขียด อ. ชุมแพ จ. ขอนแก่น 40290",152,"\N","\N","\N","\N","\N"
5875,"ต. หัวนา อ. เขมราฐ จ. อุบลราชธานี 34170",152,"\N","\N","\N","\N","\N"
5876,"ต. ไชยวาน อ. ไชยวาน จ. อุดรธานี 41290",152,"\N","\N","\N","\N","\N"
5877,"ต. หนองป่าก่อ อ. ดอยหลวง จ. เชียงราย 57110",152,"\N","\N","\N","\N","\N"
5878,"ต. ออนใต้ อ. สันกำแพง จ. เชียงใหม่ 50130",152,"\N","\N","\N","\N","\N"
5879,"ต. กำแพง อ. เกษตรวิสัย จ. ร้อยเอ็ด 45150",152,"\N","\N","\N","\N","\N"
5880,"ต. กุยบุรี อ. กุยบุรี จ. ประจวบคีรีขันธ์ 77150",152,"\N","\N","\N","\N","\N"
5881,"ต. หนองคล้า อ. ไทรงาม จ. กำแพงเพชร 62150",152,"\N","\N","\N","\N","\N"
5882,"ต. ด่านขุนทด อ. ด่านขุนทด จ. นครราชสีมา 30210",152,"\N","\N","\N","\N","\N"
5883,"ต. เตย อ. ม่วงสามสิบ จ. อุบลราชธานี 34140",152,"\N","\N","\N","\N","\N"
5884,"ต. กบินทร์ อ. กบินทร์บุรี จ. ปราจีนบุรี 25110",152,"\N","\N","\N","\N","\N"
5885,"ต. หนองลาด อ. เมืองสกลนคร จ. สกลนคร 47220",152,"\N","\N","\N","\N","\N"
5886,"ต. ท่าแซะ อ. ท่าแซะ จ. ชุมพร 86140",152,"\N","\N","\N","\N","\N"
5887,"ต. ศรีถ้อย อ. แม่ใจ จ. พะเยา 56130",152,"\N","\N","\N","\N","\N"
5888,"ต. ทุ่งเสลี่ยม อ. ทุ่งเสลี่ยม จ. สุโขทัย 64150",152,"\N","\N","\N","\N","\N"
5889,"ต. เวียงห้าว อ. พาน จ. เชียงราย 57120",152,"\N","\N","\N","\N","\N"
5890,"ต. วังโมกข์ อ. วชิรบารมี จ. พิจิตร 66140",152,"\N","\N","\N","\N","\N"
5891,"ต. หนองบัว อ. คง จ. นครราชสีมา 30260",152,"\N","\N","\N","\N","\N"
5892,"ต. นาบัว อ. เมืองสุรินทร์ จ. สุรินทร์ 32000",152,"\N","\N","\N","\N","\N"
5893,"ต. นิคมลำโดมน้อย อ. สิรินธร จ. อุบลราชธานี",152,"\N","\N","\N","\N","\N"
5894,"ต. คำนาดี อ. บึงกาฬ จ. บึงกาฬ",152,"\N","\N","\N","\N","\N"
5895,"ต. ศรีมหาโพธิ อ. ศรีมหาโพธิ จ. ปราจีนบุรี 25140",152,"\N","\N","\N","\N","\N"
5896,"ต. ท่าช้าง อ. สว่างวีระวงศ์ จ. อุบลราชธานี 34190",152,"\N","\N","\N","\N","\N"
5897,"ต. เชียงเพ็ง อ. กุดจับ จ. อุดรธานี 41250",152,"\N","\N","\N","\N","\N"
5898,"ต. ขัวเรียง อ. ชุมแพ จ. ขอนแก่น 40130",152,"\N","\N","\N","\N","\N"
5899,"ต. ม่วงยาย อ. เวียงแก่น จ. เชียงราย 57310",152,"\N","\N","\N","\N","\N"
5900,"ต. ขุนทอง อ. บัวใหญ่ จ. นครราชสีมา 30120",152,"\N","\N","\N","\N","\N"
5901,"ต. น้ำทรง อ. พยุหะคีรี จ. นครสวรรค์ 60130",152,"\N","\N","\N","\N","\N"
5902,"ต. นาป่าแซง อ. ปทุมราชวงศา จ. อำนาจเจริญ 37110",152,"\N","\N","\N","\N","\N"
5903,"ต. นาม่วง อ. ประจักษ์ศิลปาคม จ. อุดรธานี 41110",152,"\N","\N","\N","\N","\N"
5904,"ต. สว่าง อ. สว่างวีระวงศ์ จ. อุบลราชธานี 34190",152,"\N","\N","\N","\N","\N"
5905,"ต. บ้านนา อ. บ้านนาเดิม จ. สุราษฎร์ธานี 84240",152,"\N","\N","\N","\N","\N"
5906,"ต. ท่าเรือ อ. ปากพลี จ. นครนายก 26130",152,"\N","\N","\N","\N","\N"
5907,"ต. หนองไผ่ อ. หนองหาน จ. อุดรธานี 41130",152,"\N","\N","\N","\N","\N"
5908,"ต. หนองแก้ว อ. เมืองศรีสะเกษ จ. ศรีสะเกษ 33000",152,"\N","\N","\N","\N","\N"
5909,"ต. บุ่ง อ. เมืองอำนาจเจริญ จ. อำนาจเจริญ 37000",152,"\N","\N","\N","\N","\N"
5910,"ต. น้ำแพร่ อ. หางดง จ. เชียงใหม่ 50230",152,"\N","\N","\N","\N","\N"
5911,"ต. โคกสำราญ อ. เลิงนกทา จ. ยโสธร 35120",152,"\N","\N","\N","\N","\N"
5912,"ต. เหล่าพัฒนา อ. นาหว้า จ. นครพนม 48180",152,"\N","\N","\N","\N","\N"
5913,"ต. บ้านเป้า อ. เกษตรสมบูรณ์ จ. ชัยภูมิ 36120",152,"\N","\N","\N","\N","\N"
5914,"ต. ดอนเจดีย์ อ. ดอนเจดีย์ จ. สุพรรณบุรี 72170",152,"\N","\N","\N","\N","\N"
5915,"ต. บัวบาน อ. ยางตลาด จ. กาฬสินธุ์ 46120",152,"\N","\N","\N","\N","\N"
5916,"ต. ไพรวัน อ. ตากใบ จ. นราธิวาส 96110",152,"\N","\N","\N","\N","\N"
5917,"ต. ต้นยวน อ. พนม จ. สุราษฎร์ธานี 84250",152,"\N","\N","\N","\N","\N"
5918,"ต. หนองทะเล อ. เมืองกระบี่ จ. กระบี่ 81180",152,"\N","\N","\N","\N","\N"
5919,"ต. วังโพรง อ. เนินมะปราง จ. พิษณุโลก 65190",152,"\N","\N","\N","\N","\N"
5920,"ต. หนองปลาสะวาย อ. บ้านโฮ่ง จ. ลำพูน 51130",152,"\N","\N","\N","\N","\N"
5921,"ต. โนนกลาง อ. พิบูลมังสาหาร จ. อุบลราชธานี 34110",152,"\N","\N","\N","\N","\N"
5922,"ต. บางเสาธง อ. บางเสาธง จ. สมุทรปราการ 10570",152,"\N","\N","\N","\N","\N"
5923,"ต. ชัยพฤกษ์ อ. เมืองเลย จ. เลย 42000",152,"\N","\N","\N","\N","\N"
5924,"ต. ละมอ อ. นาโยง จ. ตรัง 92170",152,"\N","\N","\N","\N","\N"
5925,"ต. ศรีจุฬา อ. เมืองนครนายก จ. นครนายก 26000",152,"\N","\N","\N","\N","\N"
5926,"ต. นิคมทุ่งโพธิ์ทะเล อ. เมืองกำแพงเพชร จ. กำแพงเพชร 62000",152,"\N","\N","\N","\N","\N"
5927,"ต. บงเหนือ อ. สว่างแดนดิน จ. สกลนคร 47110",152,"\N","\N","\N","\N","\N"
5928,"ต. นาคำ อ. อุบลรัตน์ จ. ขอนแก่น 40250",152,"\N","\N","\N","\N","\N"
5929,"ต. หนองบัวน้อย อ. สีคิ้ว จ. นครราชสีมา 30140",152,"\N","\N","\N","\N","\N"
5930,"ต. ดอนอะราง อ. หนองกี่ จ. บุรีรัมย์ 31210",152,"\N","\N","\N","\N","\N"
5931,"ต. ทุ่งคา อ. เมืองชุมพร จ. ชุมพร 86100",152,"\N","\N","\N","\N","\N"
5932,"ต. บูกิต อ. เจาะไอร้อง จ. นราธิวาส 96130",152,"\N","\N","\N","\N","\N"
5933,"ต. ทุ่งอรุณ อ. โชคชัย จ. นครราชสีมา 30190",152,"\N","\N","\N","\N","\N"
5934,"ต. โคกสะอาด อ. ปราสาท จ. สุรินทร์ 32140",152,"\N","\N","\N","\N","\N"
5935,"ต. ถ่อนนาลับ อ. บ้านดุง จ. อุดรธานี 41190",152,"\N","\N","\N","\N","\N"
5936,"ต. บ้านแก้ง อ. นาแก จ. นครพนม 48130",152,"\N","\N","\N","\N","\N"
5937,"ต. หัวนาคำ อ. กระนวน จ. ขอนแก่น 40170",152,"\N","\N","\N","\N","\N"
5938,"ต. การะเกด อ. เชียรใหญ่ จ. นครศรีธรรมราช 80190",152,"\N","\N","\N","\N","\N"
