id,fo_id,qt_id,qt_description,qt_unit,qt_type,qt_price,qt_discount,discount_sum,sum,total,id_promotion,date_qt,flow,save,revision,id_refer,space,price_criteria
22045,0,202310002994,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",2,MD,16000,2000,"\N","\N",30000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22046,0,202310002995,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",2,MD,14000,0,"\N","\N",28000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22047,0,202310002995,"การตรวจติดตามคุณภาพภายใน (Internal Quality Audit)",1,MD,13000,"\N","\N","\N",13000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22048,0,202310002995,ส่วนลด,"\N","\N","\N",2000,"\N","\N",-2000,0,0000-00-00,0,0,0,"\N",0,0
22052,0,202310002996,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,14000,1000,"\N","\N",13000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22053,0,2206002178,"087004 ข้อกำหนดและการประยุกต์ใช้ : หลักเกณฑ์และวิธีการที่ดีในการผลิตอาหาร GHPs/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP) : Online",1,MD,9500,0.00,"\N","\N",9500,0,0000-00-00,0,0,2,บริการฝึกอบรมภายใน,0,0
22054,0,202310002997,"ข้อกำหนดและการประยุกต์ใช้ : การบริหารงานคุณภาพ (ISO9001:2015 Requirements & Implementation)",1,MD,13000,0,"\N","\N",13000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22055,0,202310002997,"ข้อกำหนดและการประยุกต์ใช้ : การจัดการสิ่งแวดล้อม (ISO14001:2015 Requirements & Implementation)",1,MD,14000,"\N","\N","\N",14000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22057,0,202308002885,"การตรวจติดตามคุณภาพภายใน (Internal Quality Audit) FSSC22000 V.6",1,MD,13000,0,"\N","\N",13000,0,0000-00-00,0,0,1,บริการฝึกอบรมภายใน,0,0
22067,0,2205002086,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",2,MD,15000,"\N","\N","\N",30000,0,0000-00-00,0,0,2,บริการฝึกอบรมภายใน,0,0
22076,0,202307002857,"BRCGS Food Safety Issue 9",2,MD,14500,0,"\N","\N",29000,0,0000-00-00,0,0,2,บริการฝึกอบรมภายใน,0,0
22077,0,202307002857,"การตรวจติดตามภายใน (Internal Quality Audit) BRC V.9",1,MD,13000,0,"\N","\N",13000,0,0000-00-00,0,0,2,บริการฝึกอบรมภายใน,0,0
22078,0,202307002857,ส่วนลด,"\N","\N","\N",1000,"\N","\N",-1000,0,0000-00-00,0,0,2,"\N",0,0
22091,0,202310002998,"ข้อกำหนดและการประยุกต์ใช้ : การจัดการสิ่งแวดล้อม (ISO14001:2015 Requirements & Implementation)",1,MD,20000,0,"\N","\N",20000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22092,0,202310002998,"ISO45001:2018 & ISO50001:2018 Integrated Management System",1,MD,22000,"\N","\N","\N",22000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22093,0,202310002998,"การตรวจติดตามภายใน (Internal Audit) ISO 9001:2015 & ISO 14001:2015 &ISO45001:2018 & ISO50001:2018",1,MD,18000,"\N","\N","\N",18000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22096,0,202307002852,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,9500,1500,"\N","\N",8000,0,0000-00-00,0,0,1,บริการฝึกอบรมภายใน,0,0
22100,0,202309002938,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,9500,4500,"\N","\N",5000,0,0000-00-00,0,0,1,บริการฝึกอบรมภายใน,0,0
22103,0,202309002975,"อบรมกิจกรรม GHPs & IQA",1,MD,14000,"\N","\N","\N",14000,0,0000-00-00,0,0,1,บริการฝึกอบรมภายใน,0,0
22105,0,202310002999,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,14000,1000,"\N","\N",13000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22107,0,202310003000,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",2,MD,16000,0,"\N","\N",32000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22114,0,202310003001,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร GHPs/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ HACCP V.6",1,MD,12000,0,"\N","\N",12000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22115,0,202310003001,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตบรรจุภัณฑ์อาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",2,MD,14000,"\N","\N","\N",28000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22116,0,202310003001,"การตรวจติดตามคุณภาพภายใน (Internal Quality Audit)",1,MD,12000,"\N","\N","\N",12000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22120,0,202310003002,"ข้อกำหนดและการประยุกต์ใช้ : การบริหารงานคุณภาพ (ISO9001:2015 Requirements & Implementation)",1,MD,13000,0,"\N","\N",13000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22121,0,202310003003,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",2,MD,16000,0,"\N","\N",32000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22122,0,202310003004,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",2,MD,9500,0,"\N","\N",19000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22123,0,202310003005,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",2,MD,15000,2000,"\N","\N",28000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22131,0,202310003006,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,14000,0,"\N","\N",14000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22132,0,202310003007,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,9500,0,"\N","\N",9500,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22135,0,202310003008,"Up Date เอกสาร Monitor Document BRC V.9",5,MD,12000,0,"\N","\N",60000,0,0000-00-00,0,0,0,บริการคำปรึกษาระบบคุณภาพ,0,0
22137,0,202310003009,"BRCGS Food Safety Issue 9",2,MD,11000,2000,"\N","\N",20000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22139,0,202310003010,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,12000,2000,"\N","\N",10000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22145,0,202310002998,"ISO50001:2018 Integrated Management System",1,MD,24000,"\N","\N","\N",24000,0,0000-00-00,0,0,1,บริการฝึกอบรมภายใน,0,0
22146,0,202310002998,"Internal Audit ISO50001:2018",1,MD,18000,"\N","\N","\N",18000,0,0000-00-00,0,0,1,บริการฝึกอบรมภายใน,0,0
22149,0,202308002881,"แนวทางและวิธีการที่ดีในการผลิตเครื่องสำอางของอาเซียน (Asian guidelines for cosmetic Good Manufacturing Practice)",1,MD,7000,"\N","\N","\N",7000,0,0000-00-00,0,0,1,บริการฝึกอบรมภายใน,0,0
22150,0,202308002881,"ข้อกำหนดและการประยุกต์ใช้ : การปฏิบัติที่ดีในการผลิตเครื่องสำอาง (Cosmetics Good Manufacturing Practices) ISO 22716",1,MD,7500,"\N","\N","\N",7500,0,0000-00-00,0,0,1,บริการฝึกอบรมภายใน,0,0
22151,0,202310003013,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",2,MD,9500,0,"\N","\N",19000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22152,0,202310003014,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",2,MD,14000,0,"\N","\N",28000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22158,0,202310003016,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",2,MD,9000,0,"\N","\N",18000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22159,0,202310003015,"จัดทำเอกสารอบรม HACCP 1 ผลิตภัณฑ์",1,รายการ,25000,0,"\N","\N",25000,0,0000-00-00,0,0,0,บริการคำปรึกษาระบบคุณภาพ,0,0
22160,0,202310003015,"กิจกรรมอบรม HACCP","\N","\N","\N","\N","\N","\N",0,0,0000-00-00,0,0,0,บริการคำปรึกษาระบบคุณภาพ,0,0
22162,0,202310003011,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,16000,0,"\N","\N",16000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22165,0,202310003017,"การตรวจติดตามภายใน (Internal Quality Audit) GMP Cosmetic & ISO22716",1,MD,9500,1500,"\N","\N",8000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22172,0,202310003018,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",2,MD,15000,0,"\N","\N",30000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22173,0,202310003018,"การตรวจติดตามคุณภาพภายใน (Internal Quality Audit)",1,MD,14000,"\N","\N","\N",14000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22174,0,202310003018,ส่วนลด,"\N","\N","\N",2000,"\N","\N",-2000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22179,0,202310003019,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,6000,0,"\N","\N",6000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22181,0,202310003020,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,14000,1000,"\N","\N",13000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22192,0,202301002512,"การตรวจติดตามภายใน (Internal Quality Audit) BRC V.9",1,MD,15000,1000,"\N","\N",14000,0,0000-00-00,0,0,2,บริการฝึกอบรมภายใน,0,0
22195,0,202310003021,"ตรวจประเมินเบื้องต้น (Pre Audit) เพื่อเตรียมความพร้อมในการยื่นขอการรับรองระบบ GHPs/HACCP",2,MD,11000,0,"\N","\N",22000,0,0000-00-00,0,0,0,บริการคำปรึกษาระบบคุณภาพ,0,0
22196,0,202310003021,"รับการตรวจประเมินระบบ  GHPs&HACCP",1,MD,11000,0,"\N","\N",11000,0,0000-00-00,0,0,0,"\N",0,0
22201,0,202310003021,"ตรวจประเมินเบื้องต้น (Pre Audit) เพื่อเตรียมความพร้อมในการยื่นขอการรับรองระบบ GHPs/HACCP",1,รายการ,28037.38,0,"\N","\N",28037.38,0,0000-00-00,0,0,1,บริการคำปรึกษาระบบคุณภาพ,0,0
22202,0,202310003021,"รับการตรวจประเมินระบบ  GHPs&HACCP",0,"\N",0,0,"\N","\N",0,0,0000-00-00,0,0,1,บริการคำปรึกษาระบบคุณภาพ,0,0
22209,0,202310003022,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตบรรจุภัณฑ์อาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",2,MD,15000,0,"\N","\N",30000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22210,0,202310003022,"ข้อกำหนดและการประยุกต์ใช้ : ISO22000:2018 Requirements & Implementation",1,MD,16000,"\N","\N","\N",16000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22211,0,202310003022,ส่วนลด,"\N","\N","\N",2000,"\N","\N",-2000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22214,0,202310003023,"การตรวจติดตามคุณภาพภายใน (Internal Quality Audit) FSSC22000 V.6",1,MD,13000,0,"\N","\N",13000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22215,0,202310003024,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,6000,0,"\N","\N",6000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22217,0,202310003025,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,9500,0,"\N","\N",9500,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22222,0,202310003026,"บริการตรวจประเมินภายใน Audit GMP420 สาขา บ้านดุง วันที่ 19/9/66",1,MD,1401.87,0,"\N","\N",1401.87,0,0000-00-00,0,0,0,"บริการ One Stop Service",0,0
22223,0,202310003026,"บริการตรวจประเมินภายใน Audit GMP420 สาขา บ้านไผ่ วันที่ 21/9/66",1,MD,1401.87,"\N","\N","\N",1401.87,0,0000-00-00,0,0,0,"บริการ One Stop Service",0,0
22224,0,202310003026,"บริการตรวจประเมินภายใน Audit GMP420 สาขา ปากช่อง วันที่ 26/9/66",1,MD,1401.87,"\N","\N","\N",1401.87,0,0000-00-00,0,0,0,"บริการ One Stop Service",0,0
22225,0,202310003026,"บริการตรวจประเมินภายใน Audit GMP420 สาขา พังโคน วันที่ 29/9/66",1,MD,1401.87,"\N","\N","\N",1401.87,0,0000-00-00,0,0,0,"บริการ One Stop Service",0,0
22227,0,202310003027,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,13000,1000,"\N","\N",12000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22234,0,202310003028,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",2,MD,15000,0,"\N","\N",30000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22235,0,202310003028,"การตรวจติดตามคุณภาพภายใน (Internal Quality Audit)",1,MD,13000,"\N","\N","\N",13000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22236,0,202310003028,ส่วนลด,"\N","\N","\N",2000,"\N","\N",-2000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22237,0,202310003029,"ข้อกำหนดและการประยุกต์ใช้ : มาตรฐานการรับรองระบบสาหรับกลุ่มบริษัทธุรกิจที่ผลิตบรรจุภัณฑ์เพื่อใช้ในการผลิตสินค้าให้กับบริษัทค้าปลีก (British Retail Consortium – Institute of Food Packaging) BRC IOP Issue 6",2,MD,16500,0,"\N","\N",33000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22238,0,202310003029,"การตรวจติดตามคุณภาพภายใน (Internal Quality Audit)",1,MD,13000,"\N","\N","\N",13000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22239,0,202310003030,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",2,MD,15000,0,"\N","\N",30000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22240,0,202310003031,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",2,MD,9500,0,"\N","\N",19000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22241,0,202310003032,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร GHPs / การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ HACCP V.6",1,MD,13000,1000,"\N","\N",12000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22242,0,202310003033,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร GHPs / การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ HACCP V.6",1,MD,9000,0,"\N","\N",9000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22244,0,202310003034,"ข้อกำหนดและการประยุกต์ใช้ : การบริหารงานคุณภาพ (ISO9001:2015 Requirements & Implementation)",1,MD,13000,1000,"\N","\N",12000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22246,0,202309002960,"การวางแผนคุณภาพผลิตภัณฑ์ล่วงหน้า Advance Product Quality Planning (APQP)",1,MD,18000,0,"\N","\N",18000,0,0000-00-00,0,0,1,บริการฝึกอบรมภายใน,0,0
22249,0,202309002960,"การวางแผนคุณภาพผลิตภัณฑ์ล่วงหน้า Advance Product Quality Planning (APQP)",1,MD,18000,0,"\N","\N",18000,0,0000-00-00,0,0,2,บริการฝึกอบรมภายใน,0,0
22255,0,202309002945,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,9500,0,"\N","\N",9500,0,0000-00-00,0,0,1,บริการฝึกอบรมภายใน,0,0
22256,0,202309002945,"การตรวจติดตามคุณภาพภายใน (Internal Quality Audit)",1,MD,8500,"\N","\N","\N",8500,0,0000-00-00,0,0,1,บริการฝึกอบรมภายใน,0,0
22258,0,202311003035,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",2,MD,15000,2000,"\N","\N",28000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22263,0,202309002946,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",2,MD,14000,2000,"\N","\N",26000,0,0000-00-00,0,0,1,บริการฝึกอบรมภายใน,0,0
22271,0,202303002622,"ระบบมาตรฐานการจัดการอาชีวอนามัยและความปลอดภัย (Occupational Health and Safety Management Systems) ISO 45001:2018",1,รายการ,140000,10000,"\N","\N",130000,0,0000-00-00,0,0,3,บริการฝึกอบรมภายใน,0,0
22275,0,202303002623,"การบริหารจัดการเพื่อลดการปล่อยก๊าซเรือนกระจก (Greenhouse Gases) ISO 14064-1",1,รายการ,85000,0,"\N","\N",85000,0,0000-00-00,0,0,2,บริการคำปรึกษาระบบคุณภาพ,0,0
22280,0,202311003036,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",1,MD,15000,0,"\N","\N",15000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22281,0,202311003036,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,13000,"\N","\N","\N",13000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22282,0,202311003036,"การตรวจติดตามคุณภาพภายใน (Internal Quality Audit)",1,MD,13000,"\N","\N","\N",13000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22283,0,202311003036,ส่วนลด,"\N","\N","\N",2000,"\N","\N",-2000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22286,0,202309002977,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,13000,1000,"\N","\N",12000,0,0000-00-00,0,0,1,บริการฝึกอบรมภายใน,0,0
22289,0,202311003037,"ระบบมาตรฐานการบริหารจัดการเพื่อลดการปล่อยก๊าซเรือนกระจก (Greenhouse Gases) ISO 14064-1",1,รายการ,85000,0,"\N","\N",85000,0,0000-00-00,0,0,0,บริการคำปรึกษาระบบคุณภาพ,0,0
22290,0,202311003037,"ระบบมาตรฐานการจัดการอาชีวอนามัยและความปลอดภัย (Occupational Health and Safety Management Systems) ISO 45001:2018",1,รายการ,100000,"\N","\N","\N",100000,0,0000-00-00,0,0,0,บริการคำปรึกษาระบบคุณภาพ,0,0
22293,0,202311003038,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,9000,0,"\N","\N",9000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22294,0,202311003039,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,10000,0,"\N","\N",10000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22295,0,202311003040,"มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร(GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,รายการ,120000,25000,"\N","\N",95000,0,0000-00-00,0,0,0,บริการคำปรึกษาระบบคุณภาพ,0,0
22299,0,202308002895,"BRCGS Food Safety Issue 9",2,MD,17000,2000,"\N","\N",32000,0,0000-00-00,0,0,1,บริการฝึกอบรมภายใน,0,0
22303,0,202311003041,"การตรวจติดตามคุณภาพภายใน (Internal Quality Audit)",1,MD,15000,1000,"\N","\N",14000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22310,0,202303002639,"ข้อกำหนดและการประยุกต์ใช้ : การจัดการสิ่งแวดล้อม (ISO14001:2015 Requirements & Implementation)",1,"\N",14000,0,"\N","\N",14000,0,0000-00-00,0,0,1,บริการฝึกอบรมภายใน,0,0
22311,0,202303002639,"การตรวจประเมินภายในการจัดการสิ่งแวดล้อม ISO 14001:2015 (IQA For ISO14001:2015)",1,"\N",12000,"\N","\N","\N",12000,0,0000-00-00,0,0,1,บริการฝึกอบรมภายใน,0,0
22312,0,202303002639,ส่วนลด,"\N","\N","\N",1000,"\N","\N",-1000,0,0000-00-00,0,0,1,บริการฝึกอบรมภายใน,0,0
22313,0,202311003042,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,13000,0,"\N","\N",13000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22314,0,202311003042,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (Food Safety System Certification 22000) FSSC 22000 version 6",2,MD,15000,"\N","\N","\N",30000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22315,0,202311003042,ส่วนลด,"\N","\N","\N",2000,"\N","\N",-2000,0,0000-00-00,0,0,0,"\N",0,0
22322,0,202303002676,"การปฎิบัติที่ดีในการผลิตสำหรับอุตสาหกรรมอาหารสัตว์ (GMP PLUS)",1,MD,14000,0,"\N","\N",14000,0,0000-00-00,0,0,2,บริการฝึกอบรมภายใน,0,0
22323,0,202303002676,"การตรวจติดตามคุณภาพภายใน (Internal Quality Audit)",1,MD,12000,"\N","\N","\N",12000,0,0000-00-00,0,0,2,บริการฝึกอบรมภายใน,0,0
22324,0,202303002676,ส่วนลด,"\N","\N","\N",1000,"\N","\N",-1000,0,0000-00-00,0,0,2,บริการฝึกอบรมภายใน,0,0
22327,0,202311003043,"ข้อกำหนดและการประยุกต์ใช้ : มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร  (Good Hygiene Practice) GHPs",1,MD,5000,0,"\N","\N",5000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22328,0,202311003043,"การตรวจติดตามคุณภาพภายใน (Internal Quality Audit)",1,MD,5000,"\N","\N","\N",5000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22329,0,202311003044,"หลักสูตร การควบคุมเอกสารและบันทึกตามระบบการจัดการ (Document Control)",1,MD,18000,0,"\N","\N",18000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22330,0,202311003045,"หลักสูตร การควบคุมเอกสารและบันทึกตามระบบการจัดการ (Document Control)",1,MD,15000,0,"\N","\N",15000,0,0000-00-00,0,0,0,บริการฝึกอบรมภายใน,0,0
22331,0,202311003046,"ตรวจประเมินความพร้อมเบื้องต้น ด้านอาคาร โครงสร้างและเอกสารต่างๆ",1,MD,10000,"\N","\N","\N",10000,0,0000-00-00,0,0,0,"บริการ One Stop Service",0,0
22332,0,202311003047,"มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร(GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,รายการ,120000,0,"\N","\N",120000,0,0000-00-00,0,0,0,บริการคำปรึกษาระบบคุณภาพ,0,0
